iso3,indicator,survey_id,survey_mid_calendar_quarter,area_name,res_type,nosex12m,sexcohab,sexnonreg,sexpaid12m,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y045_049,70,84,60.96404445438608,0.8434768611352659,0.04842706337391369,0.724202090790705,0.9170751874186852
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y045_049,45,50,38.90462700866391,0.8821283224164365,0.04732255286932853,0.754122261416741,0.9480813318521188
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y045_049,93,110,81.86237405811958,0.8851367647248406,0.03225128960859716,0.8053803089038071,0.9348523742078804
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y045_049,23,24,17.87237116688994,0.7356868492207318,0.11925046552247776,0.45554080016163,0.902529153666648
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y045_049,109,132,98.229271719217,0.8573002678104917,0.03490341537371968,0.7744925653957058,0.913111810801146
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y045_049,2,2,1.485121625950811,1,0,NA,NA
MWI,art_coverage,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y045_049,109,134,99.70824606274095,0.8592898828114021,0.03450242328242235,0.7773206526620676,0.9144082952144048
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y015_049,354,988,694.6011962358273,0.7089653081729723,0.01644234781186618,0.6757214556532105,0.740111882338404
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y015_049,216,336,242.0216460170019,0.7410559078330405,0.02877968979554253,0.6808131778148712,0.793379261040986
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y015_049,298,705,505.32498261045487,0.7020096551871892,0.02035422619993247,0.6606479703342009,0.7403116563506829
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y015_049,314,619,431.4002942514259,0.7349181430631313,0.02092706011349952,0.691934554627106,0.773864386814039
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y015_049,372,1019,722.3552516062667,0.7350187540180692,0.01646862987644115,0.7015124543381427,0.7660183582371489
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y015_049,191,305,214.26639096937487,0.6563686219861264,0.0323476626985011,0.5905065516462549,0.7167193559973217
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y015_049,385,1262,888.2645347451237,0.7183887615994233,0.01516392401446458,0.6877397969422538,0.7471355288295181
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y015_049,46,62,49.991998621607955,0.696344531657908,0.05815812551781395,0.5722093128880713,0.7972235225908423
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y015_049,387,1324,936.48202160197,0.7174297237648294,0.01460641662723145,0.6879453464961366,0.7451602483462767
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y015_024,114,145,96.79617697442124,0.49412635021619583,0.04850946403200775,0.4003863971276453,0.5882810900703606
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y015_024,23,26,18.75973033158591,0.5068058753139517,0.11123442894214444,0.30048312528029025,0.7108361943341207
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y015_024,75,99,67.96625583037391,0.456244208604832,0.05726346934686142,0.34799275988745965,0.568793399648746
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y015_024,64,72,46.82093063699785,0.5582825293335066,0.07439975565772794,0.41165614627413777,0.6954052435412169
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y015_024,91,112,75.38798751650425,0.5641122693779478,0.05546866555008494,0.4540631172007427,0.6681887289135484
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y015_024,51,59,39.35696939590632,0.3625489804014708,0.0776256227140335,0.22747186890952825,0.5234842403212705
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y015_024,120,159,105.0917515836517,0.4789214705835935,0.0484994153573867,0.3857364987915055,0.5735967826614191
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y015_024,11,12,9.949435608399524,0.7261785338734019,0.13194550179542602,0.4193981400708096,0.9068599495458872
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y015_024,125,171,114.71253268518696,0.49658570680835934,0.04475745314443286,0.4098547818863936,0.5835225946870763
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y025_049,344,843,597.9562488415269,0.7422699326903552,0.01722061468766691,0.7071062987509156,0.7745579092676047
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y025_049,207,310,223.81889459393793,0.764265686091773,0.02798582418870545,0.7051113623391627,0.8146725874019872
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y025_049,287,606,437.46775640299944,0.7418460517078479,0.0202406515455636,0.7002393715426801,0.7794962698842143
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y025_049,300,547,384.69388753827064,0.7552965197419285,0.02114382421987199,0.7115334715132503,0.7943393105992731
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y025_049,361,907,646.9704410623723,0.7550702709114967,0.01676317856700206,0.7207500656577747,0.7864223822729142
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y025_049,171,246,174.90942340472478,0.7224662039641986,0.03381872083257094,0.6516163200743784,0.7836905706955922
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y025_049,380,1103,783.1769651866005,0.750738080954362,0.01490175327775127,0.7204056841732228,0.7787902457999553
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y025_049,41,50,40.04421774346557,0.6888248173001252,0.06894052202368132,0.540968325634854,0.8061242451734676
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y025_049,382,1153,821.7695742738956,0.7482861929954172,0.01467693057182201,0.71844640978508,0.7759497154171925
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y015_019,27,28,20.002037114821636,0.370207694323814,0.10902767772072144,0.1903332669339508,0.5951253001056265
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y015_019,9,10,8.320193056211581,0.3242612839771599,0.15014428778188033,0.11132492597049204,0.6476589754375389
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y015_019,28,31,23.53824046705776,0.33921723789563896,0.0929996723506084,0.18543104032169447,0.5365365595969754
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y015_019,7,7,5.09793118085267,0.4137102111904369,0.23035849867624303,0.09885021239635693,0.8194711993537508
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y015_019,18,19,14.686742656465016,0.33586200664264176,0.11708103203344596,0.15309203040598646,0.5858835054189672
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y015_019,18,19,14.07764781235389,0.3829031447588799,0.1332802226299309,0.17040262575515208,0.652101313613838
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y015_019,33,36,26.86631753652548,0.3708014059343368,0.08932772010556864,0.21768613630225828,0.5551845524398302
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y015_019,2,2,1.4700895368455118,0,0,NA,NA
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y015_019,35,38,28.26309267947655,0.3557527602766909,0.08642002460326086,0.20868406775212756,0.5362320526589724
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y020_024,97,117,79.78351615531466,0.5401464374049662,0.05724872271907279,0.4278075705235155,0.6485487650643451
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y020_024,14,16,11.005953566667156,0.7018507588005908,0.1375493188420162,0.39359964625094024,0.8951498911064475
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y020_024,58,68,45.96277888631201,0.5374980276053866,0.07372153719008837,0.3938968609825485,0.6751364575062164
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y020_024,58,65,44.699596371714385,0.5897616100190899,0.07403741181281893,0.44107694273744424,0.7236725501003963
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y020_024,78,93,64.93993139364963,0.651303630545797,0.0592194417813207,0.528395194182512,0.7569160840701746
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y020_024,35,40,25.672522832030012,0.34886856554938683,0.0911402940947285,0.196172830781095,0.5404999968037826
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y020_024,98,123,82.06808440546463,0.531946889048059,0.05803794446378221,0.4185052773378155,0.6421794438370343
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y020_024,10,10,8.574461217787906,0.8865746583982532,0.11277916441126944,0.46458433406866984,0.985996441833335
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y020_024,105,133,90.56183575751936,0.5623951210373987,0.05368023111921571,0.4559608295757184,0.6633794622540625
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y025_029,134,183,124.09270045872503,0.6541603211887803,0.03836124993707648,0.5756735737191884,0.7250629951907391
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y025_029,32,34,21.3553722246923,0.6072412290061694,0.11695248584323224,0.37159658341439167,0.8016811005755203
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y025_029,82,100,66.53203060919469,0.5939969426552613,0.05730802655336279,0.47870452067925,0.6997820974596467
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y025_029,93,117,78.74765082649485,0.6893407581872409,0.0495344717795959,0.5850854124444038,0.7773678889843914
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y025_029,129,171,113.76756168988496,0.6670361984445491,0.04378755876768699,0.576493923644099,0.7467255690923491
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y025_029,42,46,31.45595884251703,0.5723673665961588,0.08411098577619314,0.40564205314969215,0.7241304996362362
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y025_029,144,197,131.4348911203752,0.6479467271482591,0.03836330878831871,0.5696452102800502,0.719028586047576
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y025_029,17,20,15.611616800470026,0.6293928045689677,0.11917840472758136,0.38419199291964173,0.8221552804038378
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y025_029,154,217,145.2228006688699,0.6466173983769833,0.0363266529840673,0.572636280635234,0.7141838378737259
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y030_034,164,233,168.4145396878375,0.7654747437777267,0.03122284108903903,0.6988976592138273,0.8210990962985506
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y030_034,53,59,43.257748447223186,0.6998560993932342,0.0694417624537463,0.5495070160578345,0.8167596801196293
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y030_034,106,138,101.88834376057837,0.7232896179335161,0.04465899255096473,0.6279653945025983,0.801894675477255
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y030_034,125,154,109.62407358895967,0.7757475655232802,0.0391688087519028,0.6899226951065534,0.8432156836393069
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y030_034,169,228,164.9553168872766,0.7494066438696416,0.0360578345485256,0.6724148194984418,0.8133267414455536
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y030_034,56,64,47.07078606901726,0.7579161055734108,0.05588685385590018,0.6328105888523949,0.8504688939759661
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y030_034,190,277,199.17171625546464,0.7544758623754257,0.03030167732054174,0.6904062820091985,0.8089553662815951
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y030_034,14,15,12.416663991845407,0.689003696131227,0.15672936192480122,0.3456730992253864,0.9028275883241004
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y030_034,195,292,211.39249805938735,0.7511021704339396,0.03035939193230185,0.687017102129461,0.8057750775784001
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y035_039,158,221,155.86924783727065,0.7297254083217202,0.03552777009961118,0.654791336011008,0.7935227818269945
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y035_039,64,74,56.39608734652798,0.8142942769008576,0.048260871557599463,0.7011217360364617,0.8912595542296615
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y035_039,131,164,124.5744653005862,0.7780429961369495,0.03878019629802579,0.692995982284085,0.8448062316039848
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y035_039,111,131,87.71474139803536,0.7149412410989935,0.04708951038600028,0.6145884925962131,0.7977625903252258
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y035_039,154,215,152.34505095232785,0.7484576602826624,0.03638544226874984,0.6707577546533884,0.8129345979217281
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y035_039,68,80,59.55879045811474,0.7562546193154509,0.05797023472443048,0.626182396039046,0.8517804531235816
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y035_039,195,285,203.15079711861992,0.7524851153542389,0.0311627680690257,0.6865367603393887,0.8084303868600619
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y035_039,9,10,8.738166995152548,0.7070561594346308,0.1298132715612373,0.4140518767047958,0.8918229450902245
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y035_039,196,295,211.88880078909213,0.7506195846944074,0.03103188630016539,0.6850334618166045,0.806408109828728
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y040_044,114,131,100.89790549094153,0.8130030357964579,0.03767869507030976,0.7278789051706049,0.8760339812302668
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y040_044,75,85,65.07723930080137,0.7857439429605744,0.05596143514741215,0.6565475826396351,0.8755525557228665
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y040_044,100,120,89.98054978506885,0.8062786863829121,0.04472094719014712,0.7036700828109209,0.8794446348999149
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y040_044,86,96,76.1019987957416,0.7972049080357346,0.04532565726484235,0.6941130688285533,0.8719612471418559
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y040_044,139,184,142.930180060824,0.79182629707726,0.0351141348158275,0.7147266048602261,0.8523919884503705
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y040_044,32,32,23.251305445857223,0.8601915963418233,0.07440069549673353,0.6466487618286038,0.9538858302940024
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y040_044,158,213,164.18815730396588,0.8023111554728857,0.03150688122994111,0.7333062972093086,0.8569446541374929
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y040_044,3,3,2.1589918880059495,0.7927679263981252,0.25991499770973037,0.14689964063339112,0.9883704697566192
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y040_044,159,216,165.9697028595727,0.8022388052644119,0.03136744566963995,0.7335748853782106,0.8566641830945978
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y045_049,66,75,57.29073926402061,0.8080160934250058,0.05524595270369154,0.6768115068873833,0.8942761172463761
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y045_049,53,58,41.60818933938163,0.8392046419199891,0.05366934956984783,0.7053262671267365,0.9192241873644208
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y045_049,70,84,60.96404445438608,0.7932822552310461,0.0532094967589015,0.6701496401688812,0.8787650985854224
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y045_049,44,49,38.00400594164211,0.861905784400906,0.0558711707964454,0.7132421342690658,0.9399831621074264
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y045_049,92,109,80.99623754460455,0.8529967482650929,0.04276364951170711,0.7483595788391649,0.918842248494459
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y045_049,23,24,17.87237116688994,0.6693453817719556,0.12083757494989848,0.4097796617485226,0.8551190018880318
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y045_049,108,131,97.3691993600027,0.8182219580887974,0.0426517245902297,0.7195641928427747,0.8875936498512966
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y045_049,2,2,1.485121625950811,1,0,NA,NA
MWI,viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y045_049,108,133,98.8490750522934,0.8207917827859568,0.04220759669228231,0.7229852150210886,0.8893505444504286
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y015_049,355,991,697.0034848546458,0.01202371139187119,0.0042418386631096,0.00600793745283145,0.02391816122892555
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y015_049,215,335,241.21475066964004,0.00926021097250322,0.00691591412109274,0.00212853595305828,0.03934448333165179
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y015_049,298,704,504.56591140625585,0.01452612604954119,0.00549874811972465,0.00689500885607061,0.03034498795469478
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y015_049,315,622,433.81263479609686,0.00767366964451752,0.00443996812786478,0.00246018053622653,0.023673129392054
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y015_049,372,1021,723.9734344931699,0.00777419764864884,0.00355754318332038,0.00316300420231656,0.01897983514031809
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y015_049,191,305,214.26639096937487,0.02355957189798963,0.01046941959696297,0.0097918326834226,0.05559842719787784
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y015_049,385,1264,889.8808865571192,0.0118133239317755,0.0037512339898732802,0.00632779286639996,0.0219491922422253
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y015_049,46,62,49.991998621607955,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y015_049,387,1326,938.106170264623,0.01130001852045618,0.00358239914949879,0.00605951456557816,0.02097706251708541
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y015_024,114,145,96.79617697442124,0.04710162532632354,0.02198859793979044,0.01857108192492117,0.1143561137957313
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y015_024,23,26,18.75973033158591,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y015_024,75,99,67.96625583037391,0.05449675126234533,0.02777430089328919,0.01964585981748314,0.14220381075687985
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y015_024,64,72,46.82093063699785,0.01268361105387026,0.00914855887011468,0.00305918454154744,0.05103710944122286
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y015_024,91,112,75.38798751650425,0.00754083190535452,0.00542091219779656,0.00183380430679027,0.03046672769892299
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y015_024,51,59,39.35696939590632,0.09835736876746906,0.05160971863088715,0.03369195505837218,0.2544537699646322
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y015_024,120,159,105.0917515836517,0.04088663348504159,0.0189424411263813,0.01627124968431394,0.09899319579845232
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y015_024,11,12,9.949435608399524,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y015_024,125,171,114.71253268518696,0.03796566070187515,0.01745879083216378,0.01522849874220962,0.09149674486055472
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y025_049,345,846,600.3612112083472,0.00660970333396142,0.0035182991682954,0.00232246336114277,0.01866309057012197
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y025_049,206,309,223.0336097293686,0.01018375310955027,0.00760271294202569,0.00234061703267462,0.04317106839577778
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y025_049,287,605,436.71780669327336,0.00802496967141304,0.00448260233118117,0.0026758809684743,0.02381159541187292
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y025_049,301,550,387.10796872235295,0.00709950725204618,0.00484096494772499,0.00185760433787726,0.02673710695669227
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y025_049,361,909,648.5893309496008,0.00780152849336662,0.00392424162951755,0.00290261755480078,0.02079616033333292
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y025_049,171,246,174.90942340472478,0.00673308104906125,0.00508692890492376,0.00152416651187971,0.02922271027413746
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y025_049,380,1105,784.7940965143722,0.00789160800491492,0.00342316317821895,0.0033649426819932,0.01839534182305335
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y025_049,41,50,40.04421774346557,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y025_049,382,1155,823.393860106841,0.00757952482585771,0.00328934234374717,0.00323085416643853,0.01767762013236347
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y015_019,27,28,20.002037114821636,0.06053413276712199,0.0491450372779176,0.01170641439419225,0.2595391253990616
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y015_019,9,10,8.320193056211581,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y015_019,28,31,23.53824046705776,0.05332707846611169,0.03852437374760585,0.01246632086862842,0.2008743035715981
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y015_019,7,7,5.09793118085267,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y015_019,18,19,14.686742656465016,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y015_019,18,19,14.07764781235389,0.09812244036123526,0.0787041299043754,0.01868096863113554,0.38340204768187136
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y015_019,33,36,26.86631753652548,0.04324489552659937,0.03210481876324642,0.0097807979101878,0.17138669017675356
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y015_019,2,2,1.4700895368455118,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y015_019,35,38,28.26309267947655,0.0414898398583451,0.03090660274016891,0.00934851352864432,0.1656580326656118
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y020_024,97,117,79.78351615531466,0.04211314994997504,0.02459482839901808,0.01313376992608602,0.12681794627482174
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y020_024,14,16,11.005953566667156,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y020_024,58,68,45.96277888631201,0.0553088750069752,0.03863730880724495,0.01355616841325737,0.19963381884384993
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y020_024,58,65,44.699596371714385,0.01544533211415108,0.01113317934259741,0.00372183036731135,0.06180611802937427
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y020_024,78,93,64.93993139364963,0.01042142179071331,0.00748545638344535,0.00253243996980248,0.04185471270604744
